OBJECTID,CHITRT0_,CHITRT0_ID,TRACT,STATE,COUNTY,CNTYTRT,POPU,Dist_5_mi,Dist_10_mi,Dist_15_mi,Dist_20_mi,Beta_6,Beta_8,Beta_10,Beta_12,Beta_14,Beta_16,Beta_18,Dist
1035,1036,508,140100,17,31,31140100,4758,3.751467922,4.761130458,3.685345399,3.601131949,3.77340882,4.490519558,5.731646111,7.901805539,11.38375619,16.17532073,21.64965168,0
1036,1037,511,770800,17,31,31770800,5405,2.23020816,3.011231579,4.517747911,4.040020745,2.997706758,2.989826216,2.899553502,2.72075201,2.462211845,2.149006145,1.821312142,0
1037,1038,515,31400,17,31,31031400,6084,4.914818009,3.954924977,3.54216039,3.314785427,3.499431745,3.742382109,3.890684907,3.877707256,3.6581627,3.244169285,2.711317915,0
1038,1039,516,31500,17,31,31031500,10184,3.55678848,3.998081014,3.626292794,3.353730899,3.590796771,3.925355773,4.217491066,4.401264397,4.411267622,4.22013355,3.860761394,0
1039,1040,517,31600,17,31,31031600,3547,3.621575645,4.006855365,3.626292794,3.353730899,3.661428499,4.067948124,4.479253216,4.838398103,5.073074323,5.129132091,5.001693928,0
1040,1041,518,31700,17,31,31031700,7471,3.687265591,4.201378937,3.626292794,3.447113944,3.681556027,4.097534365,4.519788704,4.89096187,5.137624185,5.203896762,5.083537761,0
1041,1042,519,31800,17,31,31031800,1984,3.687265591,4.201378937,3.686658092,3.45094727,3.611432167,3.939028021,4.209814755,4.354979583,4.310484952,4.055350037,3.633000492,0
1042,1043,520,40500,17,31,31040500,915,3.59239738,4.22982081,3.677985816,3.472755069,3.567641875,3.839751729,4.020100493,4.039169926,3.845420271,3.442311986,2.900391303,0
1043,1044,521,40600,17,31,31040600,2738,3.626424903,4.22982081,3.677985816,3.488845246,3.540786552,3.781992376,3.916802309,3.87895769,3.625069887,3.168874155,2.58997209,0
1044,1045,522,40700,17,31,31040700,3588,3.626424903,4.546945765,3.6830641,3.514418651,3.536447328,3.779083129,3.924846096,3.911904391,3.693369719,3.268641381,2.701752832,0
1045,1046,523,140800,17,31,31140800,7752,3.644880388,4.56378372,3.689789957,3.599548317,3.53916041,3.785486346,3.944128157,3.958698963,3.781619063,3.401272558,2.865861838,0
1046,1047,524,140700,17,31,31140700,10136,4.085720543,4.853687246,3.775058404,3.613240496,3.484067977,3.684145457,3.779311224,3.718152559,3.466754546,3.033293557,2.481525359,0
1047,1048,525,810600,17,31,31810600,4723,3.015653548,4.491367516,4.016215525,3.845329341,3.221221194,3.289025915,3.257324495,3.108068432,2.841979482,2.483000167,2.076554731,0
1048,1049,526,150400,17,31,31150400,8664,1.790018462,5.092830236,3.901200651,3.81694377,3.28885633,3.374973046,3.350073365,3.190765152,2.896449888,2.495959805,2.043869963,0
1049,1050,527,140600,17,31,31140600,9644,4.106842749,4.857850749,3.881456847,3.63525905,3.428241999,3.582702886,3.616991672,3.486745039,3.173714822,2.705531372,2.157150421,0
1050,1051,528,150500,17,31,31150500,8127,3.189577654,5.115103519,3.90732695,3.827010501,3.262085703,3.338005173,3.305199005,3.142337329,2.849950427,2.456310134,2.014189615,0
1051,1052,529,140500,17,31,31140500,3778,3.23262771,5.085332614,3.982052318,3.635615074,3.390470318,3.52223344,3.532273603,3.38211432,3.060665759,2.599929219,2.072614768,0
1052,1053,530,160100,17,31,31160100,2516,3.23262771,4.933939936,3.995136385,3.628445146,3.362652574,3.482035806,3.484384187,3.337350762,3.034481015,2.606687746,2.118305003,0
1053,1054,531,150200,17,31,31150200,7930,2.526554295,4.946597104,4.040012011,3.664427377,3.350497698,3.464300745,3.464781452,3.323661059,3.037194669,2.635007479,2.175544008,0
1054,1055,532,150300,17,31,31150300,7315,1.898462177,4.985272862,4.031735649,3.819367224,3.321791009,3.423196009,3.413513874,3.267466074,2.983085262,2.588936295,2.139882485,0
1055,1056,533,810502,17,31,31810502,5075,3.1144012,4.32584309,4.014646318,3.871833527,3.20118513,3.269591794,3.25054418,3.132628021,2.922130738,2.645298381,2.34567432,0
1056,1057,534,810501,17,31,31810501,5062,3.103175843,4.46720493,4.309313907,3.883529216,3.146023279,3.191387548,3.148016542,3.003910605,2.76276098,2.44620711,2.093255663,0
1057,1058,535,160200,17,31,31160200,3639,2.90956271,5.015877135,3.995769898,3.661067458,3.392927137,3.520181653,3.524915401,3.372272257,3.055518937,2.609064528,2.103463915,0
1058,1059,538,31900,17,31,31031900,2505,3.687265591,4.22740148,3.688100441,3.459582944,3.633944561,3.961633909,4.219786664,4.334653656,4.242431968,3.92953722,3.450556335,0
1059,1060,539,41000,17,31,31041000,1627,3.827466852,4.22982081,3.707253034,3.47736751,3.595800354,3.877424033,4.063489402,4.082037067,3.880885247,3.465680241,2.910677141,0
1060,1061,540,40900,17,31,31040900,2073,3.861494375,4.22982081,3.707253034,3.489626779,3.565582283,3.815033606,3.955151084,3.918055567,3.660347369,3.198033739,2.61371332,0
1061,1062,543,40800,17,31,31040800,1778,3.644880388,4.539363984,3.6830641,3.514418651,3.547233154,3.782352915,3.907292537,3.858453263,3.595103582,3.131612187,2.547013141,0
1062,1063,545,32100,17,31,31032100,7671,4.980856055,4.013004487,3.555231935,3.438037576,3.677951087,4.055216539,4.39063854,4.613347339,4.656455235,4.495720676,4.165771631,0
1063,1064,546,32000,17,31,31032000,894,5.063207256,4.013004487,3.556674284,3.455749618,3.745142028,4.190816515,4.645572647,5.059196886,5.377292428,5.56773014,5.629319098,0
1064,1065,547,60100,17,31,31060100,2622,5.128897202,4.233550601,3.696376803,3.455749618,3.725113763,4.124966377,4.488703806,4.747607972,4.836096163,4.728096976,4.452143273,0
1065,1066,548,60200,17,31,31060200,2355,3.244135151,4.22740148,3.696376803,3.460364476,3.676934259,4.017407793,4.281245662,4.39184662,4.286470956,3.957101768,3.464558997,0
1066,1067,549,50100,17,31,31050100,2299,3.278162674,4.22982081,3.696376803,3.460364476,3.643138978,3.945828547,4.151817972,4.185768955,3.993088419,3.579617319,3.021631461,0
1067,1068,550,150100,17,31,31150100,277,3.2121838,5.015877135,3.995769898,3.681545752,3.38205219,3.506711425,3.51441628,3.37446072,3.082646501,2.671764569,2.2061142,0
1068,1069,551,50200,17,31,31050200,4567,3.43681942,4.539363984,3.715529396,3.485603545,3.604407032,3.868614419,4.020709853,3.990415389,3.733630485,3.268472862,2.680764516,0
1069,1070,552,50300,17,31,31050300,2354,3.43681942,4.556201939,3.727333537,3.492196591,3.575371501,3.81582858,3.939361987,3.881406865,3.604798524,3.13204582,2.549229863,0
1070,1071,553,160600,17,31,31160600,8150,3.201749948,4.627037792,3.69806632,3.602118129,3.546685231,3.768744562,3.875103717,3.808089469,3.536250411,3.082356083,2.527234946,0
1071,1072,554,160500,17,31,31160500,8826,3.319525103,4.669392088,3.832092585,3.604760957,3.495998163,3.682314492,3.746985567,3.639714514,3.337957704,2.870028256,2.315879223,0
1072,1073,555,160400,17,31,31160400,5294,3.416392279,4.831261263,3.905831708,3.615810308,3.450698998,3.606124985,3.634836708,3.492894553,3.16600134,2.688316275,2.139474419,0
1073,1074,556,160300,17,31,31160300,3973,3.467880871,4.831261263,3.995769898,3.661067458,3.420925045,3.559390107,3.571473772,3.418173966,3.090073928,2.622922073,2.092875843,0
1074,1075,558,170100,17,31,31170100,1722,2.948570155,4.96125655,3.994666092,3.838695585,3.24983806,3.328725818,3.309593695,3.175850776,2.9304007,2.599335628,2.228545832,0
1075,1076,560,170500,17,31,31170500,5229,2.962297884,4.387862857,4.273054,3.809766295,3.151931136,3.19238738,3.137796349,2.974549152,2.705772618,2.354255728,1.961568949,0
1076,1077,564,60800,17,31,31060800,5241,5.447384834,4.020316536,3.587642963,3.418238553,3.658099414,4.003362289,4.278135229,4.402516112,4.308613382,3.986238372,3.499264889,0
1077,1078,565,60700,17,31,31060700,2258,5.512172,4.023527287,3.593880495,3.435321771,3.765656051,4.208086536,4.633013331,4.967223815,5.134281758,5.095987403,4.87301401,0
1078,1079,566,60600,17,31,31060600,830,5.265250926,4.023527287,3.593880495,3.45831943,3.843185012,4.381536637,4.988003074,5.63422622,6.282783382,6.904621369,7.476845814,0
1079,1080,567,60500,17,31,31060500,1235,5.053120977,4.049549829,3.593880495,3.459100962,4.006798975,4.830792041,6.111191828,8.194543628,11.59799259,16.94683297,24.7593203,0
1080,1081,568,60400,17,31,31060400,3191,6.310239986,4.069261316,3.654245793,3.459100962,3.829216294,4.300996457,4.759213167,5.129789962,5.334337023,5.331306734,5.137279079,0
1081,1082,569,60300,17,31,31060300,2847,6.412891068,4.263784888,3.654245793,3.459783423,3.767270041,4.163760813,4.496073898,4.681002994,4.644713958,4.368693221,3.908627978,0
1082,1083,570,50600,17,31,31050600,1953,6.412891068,4.496439546,3.733583014,3.462934288,3.718867963,4.063406747,4.316653086,4.397028349,4.241639549,3.850498979,3.299502198,0
1083,1084,571,50500,17,31,31050500,4771,4.489298102,4.65533683,3.74575009,3.480718854,3.662763044,3.954527992,4.13459964,4.128453536,3.887908821,3.429978381,2.842670987,0
1084,1085,573,60900,17,31,31060900,6992,5.53921459,3.967660875,3.589085312,3.44508786,3.69535235,4.064811632,4.368687176,4.522410396,4.450860697,4.138856172,3.651987331,0
1085,1086,574,160700,17,31,31160700,6492,4.651762976,4.696447805,3.790145917,3.577326257,3.606167238,3.877226304,4.069031785,4.148516023,4.11504923,4.020168145,3.956930303,0
1086,1087,575,160800,17,31,31160800,5522,4.534468659,4.705498663,3.876068782,3.604760957,3.529881315,3.729607506,3.809357555,3.72176613,3.449736006,3.027411511,2.53551938,0
1087,1088,576,160900,17,31,31160900,2583,3.439906772,4.706243536,3.918259388,3.639048903,3.47749698,3.639405382,3.67125481,3.529187104,3.200932638,2.723983941,2.179939526,0
1088,1089,578,161000,17,31,31161000,2025,3.769808823,4.706243536,3.910047307,3.639048903,3.448239892,3.595200492,3.614171566,3.466202436,3.143021795,2.682173985,2.160607772,0
1089,1090,579,161100,17,31,31161100,1945,4.149625774,4.85097275,4.002362312,3.661067458,3.433696976,3.581721774,3.613869799,3.498469772,3.232028056,2.85042414,2.421426585,0
1090,1091,581,150900,17,31,31150900,1814,3.461001234,4.889648508,4.002362312,3.681189729,3.436785625,3.610307912,3.704013141,3.709287252,3.646731097,3.568977862,3.545291172,0
1091,1092,582,150800,17,31,31150800,5295,3.138493845,5.094872987,4.033520357,3.681545752,3.403229286,3.550970575,3.604307067,3.545939647,3.384281365,3.158114685,2.92619811,0
1092,1093,584,150700,17,31,31150700,4585,2.036722588,5.118977669,4.046604425,3.742541984,3.349964941,3.455294214,3.443463354,3.288207671,2.988912255,2.57861385,2.118410464,0
1093,1094,585,150600,17,31,31150600,4206,2.036722588,5.102706483,4.068605401,3.806919876,3.316287893,3.405425156,3.3770922,3.206949203,2.895672656,2.476102225,2.008228439,0
1094,1095,586,170200,17,31,31170200,3880,2.049934582,5.032882686,4.077246146,3.776511353,3.293011987,3.376933241,3.349361319,3.188854681,2.897084127,2.504623151,2.066535804,0
1095,1096,587,170300,17,31,31170300,5113,3.020526265,5.041147416,4.195080644,3.80313254,3.285724633,3.399446928,3.442841831,3.415206751,3.337012569,3.248269662,3.198545547,0
1096,1097,588,170400,17,31,31170400,3815,2.973592123,4.4055803,4.324553232,3.809766295,3.232284814,3.320832192,3.333008519,3.262855072,3.121618611,2.937333252,2.74933606,0
1097,1098,589,61000,17,31,31061000,1612,5.604001756,4.0072561,3.593880495,3.456004957,3.843697553,4.346107771,4.851292656,5.277821489,5.531545019,5.554871277,5.359383937,0
1098,1099,590,61100,17,31,31061100,1254,5.604001756,4.05299013,3.593880495,3.456004957,3.911550489,4.482512125,5.102623199,5.703953676,6.19520607,6.502727156,6.601637344,0
1099,1100,591,61200,17,31,31061200,1836,6.703601063,4.05299013,3.654245793,3.479002616,3.915784617,4.481980852,5.092620226,5.681089612,6.159900114,6.460042663,6.559117105,0
1100,1101,595,61900,17,31,31061900,8344,5.618731026,3.968294766,3.589085312,3.446713873,3.733400469,4.124625506,4.451534195,4.622378972,4.552101442,4.221514631,3.705671464,0
1101,1102,596,61800,17,31,31061800,1299,5.727174741,3.990583113,3.589085312,3.456004957,3.828898623,4.312162195,4.782068003,5.150999216,5.322302453,5.246043774,4.954437341,0
1102,1103,597,61700,17,31,31061700,1121,6.98339097,4.05299013,3.589085312,3.456004957,3.941582515,4.539717964,5.196659924,5.838173869,6.36085497,6.681627765,6.780574426,0
1103,1104,598,61600,17,31,31061600,539,6.965132494,4.05299013,3.593880495,3.456004957,4.016039632,4.692915477,5.483999693,6.331580827,7.136082232,7.796770003,8.255373529,0
1104,1105,599,61500,17,31,31061500,1680,6.965132494,4.05299013,3.659687011,3.496576441,4.029265987,4.705763258,5.490360695,6.323254389,7.104337905,7.7349516,8.161661546,0
1105,1106,600,61400,17,31,31061400,1363,7.017615502,4.05299013,3.659687011,3.496576441,3.927939136,4.474026084,5.030961142,5.514088756,5.822736285,5.892403997,5.732368494,0
1106,1107,601,50700,17,31,31050700,1552,6.821774016,4.559757797,3.666412869,3.497258901,3.777923114,4.157749402,4.452609565,4.575136961,4.45357237,4.081219573,3.53422614,0
1107,1108,602,61300,17,31,31061300,1123,7.083305447,4.115741612,3.659687011,3.497258901,3.84269914,4.29019801,4.687283689,4.943707574,4.972512438,4.743049928,4.308113469,0
1108,1109,604,50800,17,31,31050800,1261,6.469839568,4.639065643,3.709075051,3.500409766,3.726279188,4.057274851,4.283336517,4.32289349,4.117633349,3.676971412,3.088465683,0
